geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
88140,-27.706388056855182,-48.80206909863784,santo amaro da imperatriz,SC
11680,-23.42714665472932,-45.121034430220895,ubatuba,SP
9950,-23.68964886565877,-46.59033135105916,diadema,SP
30140,-19.937983567863093,-43.93962572647012,belo horizonte,MG
13400,-22.72482013517793,-47.652433548300486,piracicaba,SP
39270,-17.309058780895903,-44.92916562914451,pirapora,MG
35300,-19.791835836360985,-42.13657497517328,caratinga,MG
37140,-21.361244851088934,-46.14889667301596,areado,MG
8750,-23.54641660921493,-46.25546944826255,mogi das cruzes,SP
6449,-23.544153733064324,-46.867815396884126,barueri,SP
30190,-19.93133502669901,-43.95284560844317,belo horizonte,MG
32185,-19.84550581363664,-44.02449926613858,contagem,MG
14801,-21.78746888863896,-48.17684923067745,araraquara,SP
4273,-23.603340887039067,-46.61471053566277,sao paulo,SP
35430,-20.408709937393315,-42.89503213671882,ponte nova,MG
75780,-17.721846775831402,-48.1599787292141,ipameri,GO
13140,-22.76772635475116,-47.15195368699864,paulinia,SP
30160,-19.921109490420715,-43.9391913357088,belo horizonte,MG
30160,-19.92896482431185,-43.93995219262502,belo horizonte,MG
30310,-19.942096473224023,-43.929886740637066,belo horizonte,MG
4363,-23.64772928449414,-46.66782919594324,sao paulo,SP
20521,-22.927568384961592,-43.233383353165294,rio de janeiro,RJ
8290,-23.556877112765147,-46.446120464681805,sao paulo,SP
14840,-21.36095838447724,-48.22705201847536,guariba,SP
35400,-20.38377250069249,-43.502760052455415,ouro preto,MG
3333,-23.55556209769749,-46.56826432278263,sao paulo,SP
60135,-3.7412342431472063,-38.51384072537361,fortaleza,CE
81550,-25.48271533289971,-49.20915468127052,curitiba,PR
4716,-23.631686234808672,-46.70327712545443,sao paulo,SP
13083,-22.825601030986466,-47.0705568041779,campinas,SP
38600,-17.237471925610183,-46.88279228454937,paracatu,MG
81880,-25.54481267413754,-49.28665393493621,curitiba,PR
4726,-23.63433669490432,-46.71756511846903,sao paulo,SP
8275,-23.56609969331751,-46.47570647362805,sao paulo,SP
11900,-24.51343955759131,-47.83629272592188,registro,SP
13560,-22.015059579428826,-47.89183963314259,sao carlos,SP
27930,-22.406829160158672,-41.81181739279976,macae,RJ
37540,-22.238622951714696,-45.70143381954418,santa rita do sapucai,MG
7133,-23.44007914793122,-46.51144923980033,guarulhos,SP
52020,-8.04465322675859,-34.896786286427385,recife,PE
4363,-23.645606772693142,-46.67073759867844,são paulo,SP
2611,-23.470269353515505,-46.66551745423042,sao paulo,SP
83203,-25.522475392597304,-48.509045869744135,paranagua,PR
20071,-22.90325681903173,-43.18608215459633,rio de janeiro,RJ
35450,-20.2429427380897,-43.80579533009742,itabirito,MG
4006,-23.57694550069249,-46.64601469900165,sao paulo,SP
6700,-23.609156704184613,-46.92871685916307,cotia,SP
14110,-21.25387395173324,-47.80424105327126,bonfim paulista,SP
75690,-17.748981129159066,-48.58430832507806,caldas novas,GO
13218,-23.1886382132707,-46.87453437279828,jundiai,SP
32341,-19.930441818221787,-44.0524309392607,contagem,MG
14850,-21.360305588766465,-48.06713686168537,pradópolis,SP
39623,-19.89323733483254,-43.9863046834627,tuparece,MG
20521,-22.92526639661836,-43.230057134196976,rio de janeiro,RJ
35680,-20.086780697908548,-44.59301833820898,itauna,MG
6317,-23.52796689447385,-46.84699990212869,carapicuíba,SP
37556,-22.042500162153026,-45.69773300161063,careacu,MG
9725,-23.706236381857607,-46.554348334600654,sao bernardo do campo,SP
8572,-23.502569162410182,-46.34689776344514,itaquaquecetuba,SP
21321,-22.90033770163407,-43.35166113942709,rio de janeiro,RJ
13044,-22.95282064788205,-47.02865383550558,campinas,SP
30130,-19.935822142939564,-43.93628172355593,belo horizonte,MG
13720,-21.59666662722053,-46.89167942454692,sao jose do rio pardo,SP
29109,-20.34432203286331,-40.290151354929485,vila velha,ES
88220,-27.102098999999946,-48.62961349999995,itapema,SC
18401,-23.971062898469174,-48.869585369879246,itapeva,SP
11701,-24.00967982292688,-46.42471361518264,praia grande,SP
15050,-20.77989627798675,-49.36832393360705,sao jose do rio preto,SP
18081,-23.47859826810551,-47.44979886871719,sorocaba,SP
45600,-14.798245578417148,-39.27968787605237,itabuna,BA
9400,-23.714133095809498,-46.41331628225116,ribeirão pires,SP
12605,-22.735201526227712,-45.091367371631385,lorena,SP
35290,-18.775512410940028,-40.98808145902727,mantena,MG
39270,-17.343014141435944,-44.92888654546664,pirapora,MG
35790,-18.76496585489569,-44.43614173268224,curvelo,MG
17400,-22.20747145041756,-49.66454282461354,garça,SP
11702,-24.013657602833383,-46.432956043164594,praia grande,SP
95913,-29.44841872467085,-51.96053968844792,lajeado,RS
35160,-19.50703226227713,-42.54739617499566,ipatinga,MG
16500,-21.80957382114945,-49.618713126395,cafelandia,SP
5727,-23.624761421316855,-46.73926123120198,sao paulo,SP
9185,-23.68558450014423,-46.53944422217096,santo andre,SP
31015,-19.90986572329614,-43.91656966457965,belo horizonte,MG
14960,-21.4761880831834,-49.20669719223876,novo horizonte,SP
87303,-24.028400890154508,-52.3763098357036,campo mourao,PR
36500,-21.12029598791624,-42.94010792888358,uba,MG
80230,-25.43778457489929,-49.26722479407556,curitiba,PR
32185,-19.84287686547248,-44.032542001036056,contagem,MG
18055,-23.50612370413756,-47.49610395198797,sorocaba,SP
37570,-22.28070915636563,-46.375064526843765,ouro fino,MG
8840,-23.485821406621582,-46.13205361187197,mogi das cruzes,SP
13848,-22.335515849177952,-46.91232475600192,mogi guaçu,SP
30315,-19.955667300305848,-43.935188604506806,belo horizonte,MG
28035,-21.7587752840734,-41.3314043399488,campos dos goytacazes,RJ
37480,-21.975038780008184,-45.34928164699726,lambari,MG
30160,-19.93039668359399,-43.93898091563271,belo horizonte,MG
83403,-25.33422592758873,-49.21121894452015,colombo,PR
14091,-21.1894024299152,-47.79295570344507,ribeirao preto,SP
11900,-24.46057110513913,-47.80920181059966,registro,SP
60165,-3.723308509953719,-38.48567399999999,fortaleza,CE
30882,-19.88078185152052,-44.00936655314792,belo horizonte,MG
35500,-20.13978146419338,-44.89985101720167,divinópolis,MG
11320,-23.96768009769313,-46.377713471861306,sao vicente,SP
13660,-21.870383199471245,-47.48513505274003,porto ferreira,SP
11700,-24.00671884401869,-46.40898301442671,praia grande,SP
80420,-25.438073228691835,-49.278631111720166,curitiba,PR
22785,-22.99154870924257,-43.49673036302551,rio de janeiro,RJ
75780,-17.729657615950746,-48.17246758988684,ipameri,GO
1423,-23.57086177269314,-46.65683162476192,sao paulo,SP
20520,-22.929226133792955,-43.23910722038196,rio de janeiro,RJ
85853,-25.55036705392326,-54.57419704509099,foz do iguacu,PR
18110,-23.54293852510254,-47.44909341618097,votorantim,SP
37540,-22.25198945762901,-45.7092929350264,santa rita do sapucai,MG
4513,-23.59713375797796,-46.67139868526742,sao paulo,SP
45570,-14.140531662571416,-39.733182824336815,ipiau,BA
38400,-18.91630253067111,-48.28484484693288,uberlandia,MG
38600,-17.2252603287161,-46.876048682583225,paracatu,MG
5894,-23.651715093143583,-46.787411725868246,sao paulo,SP
29055,-20.303810632812,-40.29538820162738,vitoria,ES
13145,-22.73427587011464,-47.18454221816051,paulinia,SP
9725,-23.71079861248442,-46.55618011717765,são bernardo do campo,SP
99150,-28.45099054891724,-52.201808105305,marau,RS
21340,-22.86794953621104,-43.35728475437128,rio de janeiro,RJ
35400,-20.395968982093137,-43.50030585565594,ouro preto,MG
83203,-25.51761412590781,-48.50619397481844,paranagua,PR
9190,-23.673745717019944,-46.53792854235219,santo andre,SP
18681,-22.60189206876362,-48.78348915608747,lencois paulista,SP
11460,-23.947220316699312,-46.2954010533502,guaruja,SP
13890,-21.94034854301484,-46.71827612280261,águas da prata,SP
90130,-30.05373037275657,-51.21757440091752,porto alegre,RS
27930,-22.40640925745969,-41.81233190495767,macae,RJ
19800,-22.66757066472387,-50.4200842076,assis,SP
1224,-23.54268047821568,-46.65521253136362,sao paulo,SP
17032,-22.327341012781936,-49.02760605565809,bauru,SP
3322,-23.54678791534425,-46.5558961640314,sao paulo,SP
29055,-20.297253657770305,-40.29630499679735,vitoria,ES
96015,-31.7662925856367,-52.34737058327077,pelotas,RS
11680,-23.443444135110514,-45.07036431066314,ubatuba,SP
87040,-23.41667309348125,-51.89753656224525,maringá,PR
12010,-23.03790035871895,-45.56297213536067,taubate,SP
80220,-25.456184927820765,-49.25813793326206,curitiba,PR
18070,-23.472760138015616,-47.479279933760274,sorocaba,SP
99052,-28.23694852546143,-52.37340159873545,passo fundo,RS
29090,-20.261734826533555,-40.26885421051419,vitoria,ES
33125,-19.786328210280807,-43.934033039979184,santa luzia,MG
11704,-24.02346769637593,-46.47287334387447,praia grande,SP
22420,-22.98604253952926,-43.21214080099833,rio de janeiro,RJ
12242,-23.19405423564539,-45.89517350193324,são josé dos campos,SP
8598,-23.465550176129124,-46.33233463957706,itaquaquecetuba,SP
74820,-16.702490999999945,-49.24675699999996,goiânia,GO
87703,-23.07168525201083,-52.40929873617257,paranavai,PR
18500,-23.052592314229045,-47.83614719555317,laranjal paulista,SP
2976,-23.473999540106178,-46.71557268206477,são paulo,SP
31130,-19.889520118789303,-43.94324290313923,belo horizonte,MG
67133,-1.3534222425709457,-48.40840328720974,ananindeua,PA
97015,-29.69802151509229,-53.817912628518776,santa maria,RS
14401,-20.53582282456591,-47.39109379677813,franca,SP
81460,-25.531631360811343,-49.33705120705175,curitiba,PR
24752,-22.88230978280641,-42.983193208319456,sao goncalo,RJ
5633,-23.598095301690822,-46.73870431571352,sao paulo,SP
31842,-19.83321270384909,-43.930207571469786,belo horizonte,MG
11705,-24.041219030737665,-46.51014916262745,praia grande,SP
21210,-22.839130471823427,-43.29572170773513,rio de janeiro,RJ
30130,-19.94265054454957,-43.92413681432852,belo horizonte,MG
85170,-25.69245206281806,-51.65864313700386,pinhão,PR
11704,-24.02738583014024,-46.48363918734489,praia grande,SP
11702,-24.013099938109512,-46.43773576617228,praia grande,SP
45600,-14.799094323619356,-39.28110040161002,itabuna,BA
29102,-20.363575341870902,-40.30196279414314,vila velha,ES
3542,-23.531567427145244,-46.51982140313921,são paulo,SP
12220,-23.179224341941225,-45.86021925131287,sao jose dos campos,SP
19970,-22.79497214781268,-50.22552099698734,palmital,SP
24451,-22.83750236175004,-43.01181112863689,sao goncalo,RJ
5145,-23.506049208479613,-46.71737739541604,sao paulo,SP
95200,-28.500308521235585,-50.92882487258647,vacaria,RS
87013,-23.422806127457573,-51.94310261675527,maringa,PR
6365,-23.555451096234687,-46.84580742552647,carapicuiba,SP
73900,-14.096266849890675,-46.36760458759896,posse,GO
4273,-23.608557917740683,-46.613331924231765,sao paulo,SP
6080,-23.54514746404876,-46.78331581101032,osasco,SP
13101,-22.925809895925862,-47.02151521302435,campinas,SP
78110,-15.648387317790975,-56.13980064723873,varzea grande,MT
36050,-21.73425620963603,-43.348956775936095,juiz de fora,MG
89204,-26.287318445467104,-48.84637519900167,joinville,SC
4704,-23.622478837353597,-46.68981120330083,sao paulo,SP
13580,-22.065833496554543,-48.17913790448453,ribeirao bonito,SP
30140,-19.93223485152052,-43.92797022814358,belo horizonte,MG
2215,-23.490081943101163,-46.58466223841534,sao paulo,SP
9111,-23.678570013252184,-46.48105502446007,santo andre,SP
20031,-22.90952080998313,-43.1813594123569,rio de janeiro,RJ
13184,-22.86945366533852,-47.22049918205255,hortolandia,SP
79080,-20.500306512349244,-54.62048383761339,campo grande,MS
39440,-15.818145429730912,-43.30464185957166,janauba,MG
95700,-29.170580522572106,-51.51551349938868,bento goncalves,RS
14801,-21.7964703603586,-48.177405428924295,araraquara,SP
7273,-23.459308323619368,-46.422005872468105,guarulhos,SP
97800,-28.408982924370477,-54.95720205751909,sao luiz gonzaga,RS
4531,-23.58348570330084,-46.68129178183974,são paulo,SP
65076,-2.513823831525211,-44.30121895115124,sao luis,MA
11045,-23.9570973702464,-46.32283082183036,santos,SP
27541,-22.46435304608902,-44.42770155747922,resende,RJ
1415,-23.551112073835704,-46.65366555883207,sao paulo,SP
74823,-16.715495999999945,-49.257696499999966,goiania,GO
21210,-22.850174693029057,-43.30879802928614,rio de janeiro,RJ
28035,-21.75752778953796,-41.33765020849718,campos dos goytacazes,RJ
6816,-23.63829105626804,-46.82275880185051,embu das artes,SP
5302,-23.53137033833454,-46.72983517262973,são paulo,SP
31270,-19.859849958364613,-43.95389731626177,belo horizonte,MG
11704,-24.02723991493096,-46.47038281313674,praia grande,SP
21240,-22.81082938550985,-43.3216420418952,rio de janeiro,RJ
20540,-22.91989458090484,-43.23290198834323,rio de janeiro,RJ
29060,-20.286911158202997,-40.30168100914659,vitoria,ES
35900,-19.63763712228325,-43.224150954610366,itabira,MG
5734,-23.628416154747075,-46.74663241007183,sao paulo,SP
85935,-24.39292209396986,-53.51741547255003,assis chateaubriand,PR
3923,-23.591046185123204,-46.51073435276126,sao paulo,SP
65054,-2.539030365851437,-44.20877692956763,sao luis,MA
36600,-21.71361856217655,-43.06001324485051,bicas,MG
9080,-23.63189212406944,-46.54494905135891,santo andre,SP
72145,-15.799975534556818,-48.0987715814135,brasilia,DF
18706,-23.09103996364474,-48.931425481822366,avare,SP
32604,-19.9489933760748,-44.1956974977783,betim,MG
7432,-23.41848816325341,-46.36643791909816,aruja,SP
22260,-22.95127722453689,-43.19256974508046,rio de janeiro,RJ
36500,-21.1191238624131,-42.944762983222425,uba,MG
12010,-23.03210930718785,-45.56023833984806,taubaté,SP
30260,-19.92734893260925,-43.91002247745413,belo horizonte,MG
28230,-21.489626428086225,-41.06529335816597,sao francisco de itabapoana,RJ
26052,-22.676433673234243,-43.44647299309043,nova iguacu,RJ
38701,-18.577379863829183,-46.51865291196582,patos de minas,MG
14801,-21.787041616994333,-48.19952837073608,araraquara,SP
3807,-23.496873747706186,-46.47547919969415,sao paulo,SP
22411,-22.98065881877193,-43.2063557761556,rio de janeiro,RJ
4531,-23.58354158895493,-46.68018162184772,sao paulo,SP
25953,-22.40979462637161,-42.96590542263586,teresopolis,RJ
80220,-25.45005712155927,-49.2606739118818,curitiba,PR
18071,-23.46725443297361,-47.507204939350245,sorocaba,SP
80030,-25.41207548571751,-49.25721151485939,curitiba,PR
15880,-20.96029528426431,-49.02765395423945,tabapua,SP
8260,-23.574787445188225,-46.42690562485426,sao paulo,SP
81900,-25.539151107132557,-49.27625455176295,curitiba,PR
37200,-21.233966636711617,-44.9942292122666,lavras,MG
13800,-22.438283406053408,-46.96256089203073,mogi mirim,SP
21921,-22.809769491257427,-43.17842328518663,rio de janeiro,RJ
88054,-27.42927910796927,-48.47206466527213,florianopolis,SC
15060,-20.80515353717743,-49.37314795986045,sao jose do rio preto,SP
3236,-23.589502910352596,-46.55417194561133,sao paulo,SP
22790,-23.022652683594,-43.48463297931221,rio de janeiro,RJ
13050,-22.95269524971396,-47.11311607828013,campinas,SP
2402,-23.48566741934032,-46.628641105021735,sao paulo,SP
13848,-22.352259163265337,-46.91255421106336,mogi-guacu,SP
13568,-22.007605432346868,-47.85749798832816,sao carlos,SP
37704,-21.805091372307675,-46.548066014152624,pocos de caldas,MG
40430,-12.930240391421954,-38.49798749764162,salvador,BA
12030,-23.033035134673213,-45.564134676285576,taubate,SP
9070,-23.64371689869583,-46.54127658604074,santo andre,SP
35500,-20.13582352176716,-44.88438877932671,divinopolis,MG
8616,-23.55554921933124,-46.29401982384838,suzano,SP
88054,-27.43037278195448,-48.46290123269092,florianópolis,SC
30270,-19.919435523182724,-43.90701946058748,belo horizonte,MG
4363,-23.64579721925677,-46.665892937561246,sao paulo,SP
68633,-4.294376702117084,-47.55209837954988,dom eliseu,PA
4447,-23.690463604480296,-46.67813381554541,sao paulo,SP
11045,-23.97625530379869,-46.31762782188769,santos,SP
9725,-23.712918214524908,-46.55625840201404,sao bernardo do campo,SP
25780,-22.1628687021211,-42.8922269144335,sao jose do vale do rio preto,RJ
8030,-23.505216024698505,-46.42031650222171,sao paulo,SP
7787,-23.337557515356917,-46.82520631531689,cajamar,SP
14405,-20.515145538199352,-47.40559889531275,franca,SP
1212,-23.5384235523112,-46.64147712698362,sao paulo,SP
31270,-19.85762693672453,-43.95758179961336,belo horizonte,MG
70740,-15.769948499999998,-47.89077074999999,brasilia,DF
4015,-23.586120063275477,-46.644774076605664,sao paulo,SP
21820,-22.882454748542894,-43.46888283625709,rio de janeiro,RJ
3965,-23.60174696502972,-46.47881766541636,sao paulo,SP
13152,-22.639814582279865,-47.18688243089199,cosmopolis,SP
9721,-23.7157950411196,-46.54765516587312,sao bernardo do campo,SP
64049,-5.079118143267594,-42.78163383460897,teresina,PI
29050,-20.313916803796943,-40.30463037939303,vitoria,ES
22790,-23.00941466910797,-43.469168370935925,rio de janeiro,RJ
5424,-23.570219629753595,-46.69599176686477,sao paulo,SP
9850,-23.728490999999995,-46.575317250000005,sao bernardo do campo,SP
6447,-23.54787985761916,-46.88417090735773,barueri,SP
97800,-28.408844879454087,-54.96456294764453,sao luiz gonzaga,RS
1243,-23.549472805730183,-46.65804093020365,sao paulo,SP
28625,-22.2835805047368,-42.53443894530584,nova friburgo,RJ
4784,-23.692985863725536,-46.71252097446478,sao paulo,SP
35162,-19.465041310577625,-42.55950812170352,ipatinga,MG
8260,-23.559499382739894,-46.43734358534825,sao paulo,SP
39400,-16.720995258116787,-43.86258139631194,montes claros,MG
83045,-25.507471289980938,-49.18756627298479,sao jose dos pinhais,PR
38400,-18.922293597005,-48.28698511296093,uberlândia,MG
17340,-22.49461917363829,-48.56695833126149,barra bonita,SP
95110,-29.18259998592208,-51.236896213723234,caxias do sul,RS
88809,-28.682557616718285,-49.3858614636653,criciuma,SC
13500,-22.41909985106798,-47.56747685254236,rio claro,SP
35900,-19.636964193596977,-43.23467768649497,itabira,MG
3821,-23.49241839832043,-46.50566382218644,são paulo,SP
13201,-23.18958241938361,-46.88655833654554,jundiai,SP
86220,-23.37434138264,-50.84208799401301,assai,PR
26584,-22.795468063506767,-43.42757695157964,mesquita,RJ
89801,-27.10615135127823,-52.61184261487217,chapeco,SC
38600,-17.23343233374582,-46.89138550067597,paracatu,MG
83255,-25.57813055084896,-48.355325087902855,pontal do parana,PR
6246,-23.49994008604073,-46.81177024952385,osasco,SP
11320,-23.97311097279557,-46.37026715356498,sao vicente,SP
6790,-23.61297748050079,-46.78631996035718,taboão da serra,SP
35900,-19.631243540207763,-43.21519911746578,itabira,MG
13880,-21.82736941118521,-46.89923211838218,vargem grande do sul,SP
87083,-23.387854237389888,-51.960856769454345,maringá,PR
13070,-22.902236308904172,-47.075295740492805,campinas,SP
88495,-28.02622059958068,-48.61766735258323,garopaba,SC
13820,-22.70241249811052,-46.99736104444384,jaguariuna,SP
29703,-19.521648847629965,-40.63760050544793,colatina,ES
28860,-22.478977574125533,-42.21057408298055,casimiro de abreu,RJ
29100,-20.332754728470405,-40.28894443630732,vila velha,ES
12030,-23.02673131493544,-45.56563292032356,taubaté,SP
74810,-16.700951999999944,-49.24290049999996,goiania,GO
58865,-6.498133847904132,-37.45040850676849,sao bento,PB
13601,-22.38378183099723,-47.39006566819916,araras,SP
21321,-22.892334820705173,-43.36805626836531,rio de janeiro,RJ
18053,-23.499129646402007,-47.523122711495134,sorocaba,SP
33200,-19.689827618876084,-43.92737493879777,vespasiano,MG
14403,-20.545357505622984,-47.38217687850718,franca,SP
9360,-23.67762852708087,-46.44090696719623,maua,SP
9910,-23.69693789015148,-46.63016233216641,diadema,SP
28035,-21.755459804996487,-41.33661229456434,campos dos goytacazes,RJ
95913,-29.440011628483607,-51.96993668730626,lajeado,RS
6713,-23.60348975684209,-46.85942350879564,cotia,SP
12030,-23.02861513512557,-45.57869002004009,taubate,SP
15025,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP
4849,-23.74021408985911,-46.66195288979081,sao paulo,SP
92480,-29.854716915096624,-51.2796684706559,nova santa rita,RS
4216,-23.596825568959613,-46.5998223141843,sao paulo,SP
35160,-19.480588250620368,-42.52170574340701,ipatinga,MG
86050,-23.328484543708147,-51.18036976609653,londrina,PR
90040,-30.038484341941224,-51.21862566639732,porto alegre,RS
24346,-22.955902512349244,-43.02726007037327,niteroi,RJ
6763,-23.61104548934897,-46.76312178598934,taboao da serra,SP
4849,-23.743182226758584,-46.672737658203,sao paulo,SP
37508,-22.4027145,-45.53363925000001,piranguinho,MG
38610,-16.359308909064755,-46.90526861643566,unai,MG
38022,-19.76952850375091,-47.943243,uberaba,MG
31015,-19.914058791563264,-43.92063490368748,belo horizonte,MG
12308,-23.302225215101835,-45.959958021091815,jacarei,SP
81720,-25.503937655777037,-49.26144720380394,curitiba,PR
35170,-19.47688703742095,-42.62124371415994,coronel fabriciano,MG
21330,-22.883804759362945,-43.37073333680532,rio de janeiro,RJ
3387,-23.585337660280462,-46.52836654731954,sao paulo,SP
27700,-22.407252142760857,-43.66196194082203,vassouras,RJ
90010,-30.032511463788964,-51.22856269900166,porto alegre,RS
89120,-26.83606119677997,-49.27371982070517,timbo,SC
20520,-22.92393933166944,-43.230149203993314,rio de janeiro,RJ
31573,-19.806428297159133,-43.98990234448426,belo horizonte,MG
32678,-19.933413736886138,-44.09955950805008,betim,MG
35960,-19.955299456110733,-43.40898476681209,santa barbara,MG
35560,-20.0893625391754,-45.28999672074159,santo antonio do monte,MG
3520,-23.54771999639332,-46.5205873359686,sao paulo,SP
36307,-21.14482861095517,-44.260318541398384,sao joao del rei,MG
9580,-23.6467082514571,-46.56719100721336,sao caetano do sul,SP
35680,-20.0665385944507,-44.58201694428345,itauna,MG
81770,-25.523832667493835,-49.2320638093082,curitiba,PR
1233,-23.53286815237461,-46.66033569525076,sao paulo,SP
4216,-23.597860271150555,-46.59939648144286,sao paulo,SP
20520,-22.92476781513659,-43.22651291090084,rio de janeiro,RJ
12071,-23.008669333281865,-45.52637286168413,taubate,SP
7790,-23.409444563738205,-46.83183023979211,cajamar,SP
83880,-26.089774375975274,-49.790673130432246,rio negro,PR
6449,-23.541046296152317,-46.86594476668198,barueri,SP
36083,-21.733285463500497,-43.40189899515256,juiz de fora,MG
9721,-23.721307836257072,-46.544082606844086,sao bernardo do campo,SP
73900,-14.089306004951418,-46.367275004951416,posse,GO
68908,0.0639861812205255,-51.06010821517273,macapa,AP
22041,-22.967798847336912,-43.189100561457806,rio de janeiro,RJ
18550,-23.29184142013625,-47.65201097643699,boituva,SP
3161,-23.576825744936222,-46.56330932445609,são paulo,SP
12030,-23.031152040455385,-45.565056122415164,taubate,SP
22430,-22.983006625310185,-43.21555046961735,rio de janeiro,RJ
6341,-23.57376442149959,-46.82210480856637,carapicuiba,SP
80230,-25.43849912989782,-49.26398301012754,curitiba,PR
84940,-23.686016372147662,-49.82076770546925,siqueira campos,PR
29090,-20.26224911518264,-40.26172924231048,vitoria,ES
22790,-23.009410322753983,-43.4355702634023,rio de janeiro,RJ
89120,-26.861050731749536,-49.27733395797018,timbo,SC
33600,-19.587842996312155,-44.02888284925824,pedro leopoldo,MG
18940,-22.74296733348204,-49.73847538192933,sao pedro do turvo,SP
29101,-20.348260515115957,-40.286461770212505,vila velha,ES
9850,-23.73117000360668,-46.571352526516165,sao bernardo do campo,SP
4849,-23.748337155975253,-46.66601226942186,sao paulo,SP
88372,-26.83055880735508,-48.62920094937175,navegantes,SC
1232,-23.53569825895891,-46.65827388787578,são paulo,SP
50720,-8.057337705522544,-34.904061554821354,recife,PE
13405,-22.69835535858965,-47.667820180131535,piracicaba,SP
20520,-22.92635315514458,-43.22808482959197,rio de janeiro,RJ
75800,-17.882524305807966,-51.71070588084229,jataí,GO
20771,-22.883956300242957,-43.28062369975704,rio de janeiro,RJ
28035,-21.759282103356878,-41.33932035637133,campos dos goytacazes,RJ
30421,-19.93551249653755,-43.97978312782036,belo horizonte,MG
14020,-21.203141772693147,-47.797052710514194,ribeirão preto,SP
18300,-24.00773708883328,-48.35357381908226,capao bonito,SP
80330,-25.472538010271784,-49.309366699549926,curitiba,PR
30421,-19.937040642247077,-43.97594746225976,belo horizonte,MG
82510,-25.410555220641744,-49.237980240204365,curitiba,PR
68380,-6.641827753727932,-51.99350112390793,sao felix do xingu,PA
71741,-15.936276820544,-47.9523136781264,brasilia,DF
5351,-23.55702541993188,-46.75157228864907,sao paulo,SP
6365,-23.54831838928238,-46.84765746999712,carapicuiba,SP
81330,-25.48320117762139,-49.32713394656363,curitiba,PR
13061,-22.911634875382305,-47.1199442164868,campinas,SP
15070,-20.82341093012412,-49.36188770239269,sao jose do rio preto,SP
35600,-19.742907917384557,-45.259913574792485,bom despacho,MG
9220,-23.615658299823576,-46.54413074225029,santo andre,SP
6341,-23.569418254163168,-46.81889442976561,carapicuiba,SP
6162,-23.55380483064627,-46.81019215854584,osasco,SP
38610,-16.359574284592927,-46.89335308722112,unaí,MG
6246,-23.500216721257164,-46.80048564679799,osasco,SP
12233,-23.237173760199667,-45.886801149316206,são josé dos campos,SP
35600,-19.742073782405857,-45.253509717594135,bom despacho,MG
66095,-1.4546482686824331,-48.44719922537361,belem,PA
88058,-27.434439525102537,-48.39795360935426,florianopolis,SC
6900,-23.8350915,-46.81299150000001,embu guaçu,SP
13300,-23.266682183449767,-47.2929323896648,itu,SP
2920,-23.48951257507646,-46.72292990896761,sao paulo,SP
20530,-22.93501195005473,-43.241793098794005,rio de janeiro,RJ
35790,-18.75429904933669,-44.42243347726357,curvelo,MG
22260,-22.94950447489747,-43.18667122009347,rio de janeiro,RJ
75908,-17.79314896224548,-50.94239815333675,rio verde,GO
30431,-19.93149985873388,-43.961796078683136,belo horizonte,MG
36400,-20.68487449314835,-43.79475010663572,conselheiro lafaiete,MG
89120,-26.842542150152923,-49.28493580613423,timbo,SC
9855,-23.726090232298507,-46.58458580169083,sao bernardo do campo,SP
35170,-19.48942804190625,-42.617228041098905,coronel fabriciano,MG
97015,-29.692018341104507,-53.80958198167813,santa maria,RS
6080,-23.544172834843437,-46.7824078971666,osasco,SP
13565,-21.97532278252329,-47.89849391224693,sao carlos,SP
38408,-18.913874175688147,-48.25725194226446,uberlandia,MG
22260,-22.94610472938432,-43.18729026089216,rio de janeiro,RJ
29090,-20.2586085,-40.263149249999984,vitória,ES
85816,-24.945754528420743,-53.43586252400602,cascavel,PR
88331,-26.971155754919547,-48.63562769969414,balneario camboriu,SC
9581,-23.640253292255764,-46.5754631493162,sao caetano do sul,SP
4010,-23.585809473772287,-46.63654474493623,são paulo,SP
14790,-20.31685695018743,-48.310478628484944,guaira,SP
35300,-19.789283881638493,-42.13886588356218,caratinga,MG
38401,-18.881971639619124,-48.27760730647657,uberlandia,MG
22260,-22.94592481320335,-43.18853583888282,rio de janeiro,RJ
73025,-15.65594478606273,-47.80447615048698,sobradinho,DF
21330,-22.878971413266783,-43.363330857897154,rio de janeiro,RJ
9541,-23.62292437966318,-46.56786613825864,sao caetano do sul,SP
28910,-22.889911381256898,-42.04198406004416,cabo frio,RJ
4006,-23.57710944962204,-46.64638264071785,sao paulo,SP
89120,-26.80546416180968,-49.26297922730684,timbo,SC
86050,-23.338635307519205,-51.17270272162269,londrina,PR
13033,-22.897700213716845,-47.098030903139225,campinas,SP
20250,-22.91657684012355,-43.206470105314885,rio de janeiro,RJ
88385,-26.795843193325958,-48.61854480595208,penha,SC
13098,-22.813262717346777,-47.02522517017014,campinas,SP
9371,-23.67081071911881,-46.4742059226019,maua,SP
22410,-22.98474248211083,-43.19586486663974,rio de janeiro,RJ
12246,-23.214137584511523,-45.9072323005943,sao jose dos campos,SP
81810,-25.50714419618402,-49.27207460483913,curitiba,PR
32604,-19.96459192700101,-44.20328041173756,betim,MG
13480,-22.569598235645397,-47.41010202746846,limeira,SP
13370,-23.0192677366416,-47.52894332416314,rafard,SP
